"lme","stockid","year","catch_est","catch_type","catch_units","catch","year2"
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",1994,"reported","TL","MT",1720,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",1995,"reported","TL","MT",1680,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",1996,"reported","TL","MT",1640,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",1997,"reported","TL","MT",1680,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",1998,"reported","TL","MT",1710,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",1999,"reported","TL","MT",1720,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2000,"reported","TL","MT",1720,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2001,"reported","TL","MT",1720,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2002,"reported","TL","MT",1770,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2003,"reported","TL","MT",1900,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2004,"reported","TL","MT",1900,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2005,"reported","TL","MT",1890,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2006,"reported","TL","MT",1890,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2007,"reported","TL","MT",1850,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2008,"reported","TL","MT",1410,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2009,"reported","TL","MT",1240,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2010,"reported","TL","MT",1240,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2011,"extrapolated","TL","MT",1240,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2012,"extrapolated","TL","MT",1240,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2013,"extrapolated","TL","MT",1240,2010
"Southeast Australian Shelf","RROCKLOBSTERSAUSSZ",2014,"extrapolated","TL","MT",1240,2010
"Sea of Japan","RSFLOUNSOJ",1966,"reported","TC","MT",2830,2013
"Sea of Japan","RSFLOUNSOJ",1967,"reported","TC","MT",2170,2013
"Sea of Japan","RSFLOUNSOJ",1968,"reported","TC","MT",2070,2013
"Sea of Japan","RSFLOUNSOJ",1969,"reported","TC","MT",2250,2013
"Sea of Japan","RSFLOUNSOJ",1970,"reported","TC","MT",2380,2013
"Sea of Japan","RSFLOUNSOJ",1971,"reported","TC","MT",2950,2013
"Sea of Japan","RSFLOUNSOJ",1972,"reported","TC","MT",3370,2013
"Sea of Japan","RSFLOUNSOJ",1973,"reported","TC","MT",3320,2013
"Sea of Japan","RSFLOUNSOJ",1974,"reported","TC","MT",2710,2013
"Sea of Japan","RSFLOUNSOJ",1975,"reported","TC","MT",3060,2013
"Sea of Japan","RSFLOUNSOJ",1976,"reported","TC","MT",3550,2013
"Sea of Japan","RSFLOUNSOJ",1977,"reported","TC","MT",3460,2013
"Sea of Japan","RSFLOUNSOJ",1978,"reported","TC","MT",4990,2013
"Sea of Japan","RSFLOUNSOJ",1979,"reported","TC","MT",3950,2013
"Sea of Japan","RSFLOUNSOJ",1980,"reported","TC","MT",4090,2013
"Sea of Japan","RSFLOUNSOJ",1981,"reported","TC","MT",3670,2013
"Sea of Japan","RSFLOUNSOJ",1982,"reported","TC","MT",3760,2013
"Sea of Japan","RSFLOUNSOJ",1983,"reported","TC","MT",2630,2013
"Sea of Japan","RSFLOUNSOJ",1984,"reported","TC","MT",2550,2013
"Sea of Japan","RSFLOUNSOJ",1985,"reported","TC","MT",1820,2013
"Sea of Japan","RSFLOUNSOJ",1986,"reported","TC","MT",2420,2013
"Sea of Japan","RSFLOUNSOJ",1987,"reported","TC","MT",1810,2013
"Sea of Japan","RSFLOUNSOJ",1988,"reported","TC","MT",1370,2013
"Sea of Japan","RSFLOUNSOJ",1989,"reported","TC","MT",1510,2013
"Sea of Japan","RSFLOUNSOJ",1990,"reported","TC","MT",1720,2013
"Sea of Japan","RSFLOUNSOJ",1991,"reported","TC","MT",1730,2013
"Sea of Japan","RSFLOUNSOJ",1992,"reported","TC","MT",1720,2013
"Sea of Japan","RSFLOUNSOJ",1993,"reported","TC","MT",1330,2013
"Sea of Japan","RSFLOUNSOJ",1994,"reported","TC","MT",1310,2013
"Sea of Japan","RSFLOUNSOJ",1995,"reported","TC","MT",1680,2013
"Sea of Japan","RSFLOUNSOJ",1996,"reported","TC","MT",1960,2013
"Sea of Japan","RSFLOUNSOJ",1997,"reported","TC","MT",1530,2013
"Sea of Japan","RSFLOUNSOJ",1998,"reported","TC","MT",1080,2013
"Sea of Japan","RSFLOUNSOJ",1999,"reported","TC","MT",1310,2013
"Sea of Japan","RSFLOUNSOJ",2000,"reported","TC","MT",1530,2013
"Sea of Japan","RSFLOUNSOJ",2001,"reported","TC","MT",1750,2013
"Sea of Japan","RSFLOUNSOJ",2002,"reported","TC","MT",1900,2013
"Sea of Japan","RSFLOUNSOJ",2003,"reported","TC","MT",1780,2013
"Sea of Japan","RSFLOUNSOJ",2004,"reported","TC","MT",1230,2013
"Sea of Japan","RSFLOUNSOJ",2005,"reported","TC","MT",1520,2013
"Sea of Japan","RSFLOUNSOJ",2006,"reported","TC","MT",1670,2013
"Sea of Japan","RSFLOUNSOJ",2007,"reported","TC","MT",1510,2013
"Sea of Japan","RSFLOUNSOJ",2008,"reported","TC","MT",1660,2013
"Sea of Japan","RSFLOUNSOJ",2009,"reported","TC","MT",1550,2013
"Sea of Japan","RSFLOUNSOJ",2010,"reported","TC","MT",1310,2013
"Sea of Japan","RSFLOUNSOJ",2011,"reported","TC","MT",1130,2013
"Sea of Japan","RSFLOUNSOJ",2012,"reported","TC","MT",940,2013
"Sea of Japan","RSFLOUNSOJ",2013,"reported","TC","MT",826,2013
"Sea of Japan","RSFLOUNSOJ",2014,"extrapolated","TC","MT",826,2013
"Mediterranean Sea","RSHRMPMEDGSA1",2003,"reported","TC","MT",185,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2004,"reported","TC","MT",125,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2005,"reported","TC","MT",111,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2006,"reported","TC","MT",37.1,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2007,"reported","TC","MT",54.5,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2008,"reported","TC","MT",109,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2009,"reported","TC","MT",256,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2010,"reported","TC","MT",98.4,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2011,"reported","TC","MT",173,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2012,"reported","TC","MT",249,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2013,"reported","TC","MT",150,2014
"Mediterranean Sea","RSHRMPMEDGSA1",2014,"reported","TC","MT",108,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2007,"reported","TC","MT",2080,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2008,"reported","TC","MT",2170,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2009,"reported","TC","MT",2280,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2010,"reported","TC","MT",2340,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2011,"reported","TC","MT",2080,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2012,"reported","TC","MT",1600,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2013,"reported","TC","MT",1860,2014
"Mediterranean Sea","RSHRMPMEDGSA17-19",2014,"reported","TC","MT",1960,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2006,"reported","TC","MT",1850,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2007,"reported","TC","MT",896,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2008,"reported","TC","MT",763,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2009,"reported","TC","MT",764,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2010,"reported","TC","MT",923,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2011,"reported","TC","MT",1100,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2012,"reported","TC","MT",1150,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2013,"reported","TC","MT",1310,2014
"Mediterranean Sea","RSHRMPMEDGSA9-11",2014,"reported","TC","MT",1190,2014
"Gulf of Mexico","RSNAPGM",1950,"reported","TC","MT",2650,2013
"Gulf of Mexico","RSNAPGM",1951,"reported","TC","MT",2940,2013
"Gulf of Mexico","RSNAPGM",1952,"reported","TC","MT",3250,2013
"Gulf of Mexico","RSNAPGM",1953,"reported","TC","MT",3110,2013
"Gulf of Mexico","RSNAPGM",1954,"reported","TC","MT",3170,2013
"Gulf of Mexico","RSNAPGM",1955,"reported","TC","MT",3410,2013
"Gulf of Mexico","RSNAPGM",1956,"reported","TC","MT",3950,2013
"Gulf of Mexico","RSNAPGM",1957,"reported","TC","MT",3890,2013
"Gulf of Mexico","RSNAPGM",1958,"reported","TC","MT",5260,2013
"Gulf of Mexico","RSNAPGM",1959,"reported","TC","MT",5180,2013
"Gulf of Mexico","RSNAPGM",1960,"reported","TC","MT",5480,2013
"Gulf of Mexico","RSNAPGM",1961,"reported","TC","MT",5540,2013
"Gulf of Mexico","RSNAPGM",1962,"reported","TC","MT",5460,2013
"Gulf of Mexico","RSNAPGM",1963,"reported","TC","MT",4920,2013
"Gulf of Mexico","RSNAPGM",1964,"reported","TC","MT",5090,2013
"Gulf of Mexico","RSNAPGM",1965,"reported","TC","MT",5150,2013
"Gulf of Mexico","RSNAPGM",1966,"reported","TC","MT",4580,2013
"Gulf of Mexico","RSNAPGM",1967,"reported","TC","MT",5070,2013
"Gulf of Mexico","RSNAPGM",1968,"reported","TC","MT",5330,2013
"Gulf of Mexico","RSNAPGM",1969,"reported","TC","MT",4830,2013
"Gulf of Mexico","RSNAPGM",1970,"reported","TC","MT",4940,2013
"Gulf of Mexico","RSNAPGM",1971,"reported","TC","MT",5310,2013
"Gulf of Mexico","RSNAPGM",1972,"reported","TC","MT",5750,2013
"Gulf of Mexico","RSNAPGM",1973,"reported","TC","MT",5100,2013
"Gulf of Mexico","RSNAPGM",1974,"reported","TC","MT",5390,2013
"Gulf of Mexico","RSNAPGM",1975,"reported","TC","MT",5650,2013
"Gulf of Mexico","RSNAPGM",1976,"reported","TC","MT",5560,2013
"Gulf of Mexico","RSNAPGM",1977,"reported","TC","MT",4590,2013
"Gulf of Mexico","RSNAPGM",1978,"reported","TC","MT",4230,2013
"Gulf of Mexico","RSNAPGM",1979,"reported","TC","MT",4210,2013
"Gulf of Mexico","RSNAPGM",1980,"reported","TC","MT",4390,2013
"Gulf of Mexico","RSNAPGM",1981,"reported","TC","MT",4550,2013
"Gulf of Mexico","RSNAPGM",1982,"reported","TC","MT",4490,2013
"Gulf of Mexico","RSNAPGM",1983,"reported","TC","MT",5500,2013
"Gulf of Mexico","RSNAPGM",1984,"reported","TC","MT",3710,2013
"Gulf of Mexico","RSNAPGM",1985,"reported","TC","MT",4150,2013
"Gulf of Mexico","RSNAPGM",1986,"reported","TC","MT",4030,2013
"Gulf of Mexico","RSNAPGM",1987,"reported","TC","MT",3390,2013
"Gulf of Mexico","RSNAPGM",1988,"reported","TC","MT",3890,2013
"Gulf of Mexico","RSNAPGM",1989,"reported","TC","MT",3410,2013
"Gulf of Mexico","RSNAPGM",1990,"reported","TC","MT",2470,2013
"Gulf of Mexico","RSNAPGM",1991,"reported","TC","MT",3010,2013
"Gulf of Mexico","RSNAPGM",1992,"reported","TC","MT",4340,2013
"Gulf of Mexico","RSNAPGM",1993,"reported","TC","MT",5280,2013
"Gulf of Mexico","RSNAPGM",1994,"reported","TC","MT",4890,2013
"Gulf of Mexico","RSNAPGM",1995,"reported","TC","MT",4970,2013
"Gulf of Mexico","RSNAPGM",1996,"reported","TC","MT",5120,2013
"Gulf of Mexico","RSNAPGM",1997,"reported","TC","MT",5980,2013
"Gulf of Mexico","RSNAPGM",1998,"reported","TC","MT",5300,2013
"Gulf of Mexico","RSNAPGM",1999,"reported","TC","MT",6060,2013
"Gulf of Mexico","RSNAPGM",2000,"reported","TC","MT",5980,2013
"Gulf of Mexico","RSNAPGM",2001,"reported","TC","MT",5880,2013
"Gulf of Mexico","RSNAPGM",2002,"reported","TC","MT",6450,2013
"Gulf of Mexico","RSNAPGM",2003,"reported","TC","MT",5890,2013
"Gulf of Mexico","RSNAPGM",2004,"reported","TC","MT",6320,2013
"Gulf of Mexico","RSNAPGM",2005,"reported","TC","MT",5190,2013
"Gulf of Mexico","RSNAPGM",2006,"reported","TC","MT",5420,2013
"Gulf of Mexico","RSNAPGM",2007,"reported","TC","MT",5900,2013
"Gulf of Mexico","RSNAPGM",2008,"reported","TC","MT",3670,2013
"Gulf of Mexico","RSNAPGM",2009,"reported","TC","MT",4750,2013
"Gulf of Mexico","RSNAPGM",2010,"reported","TC","MT",3510,2013
"Gulf of Mexico","RSNAPGM",2011,"reported","TC","MT",5840,2013
"Gulf of Mexico","RSNAPGM",2012,"reported","TC","MT",6900,2013
"Gulf of Mexico","RSNAPGM",2013,"reported","TC","MT",8370,2013
"Gulf of Mexico","RSNAPGM",2014,"extrapolated","TC","MT",8370,2013
"Southeast U.S. Continental Shelf","RSNAPSATLC",1950,"reported","TC","MT",167,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1951,"reported","TC","MT",227,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1952,"reported","TC","MT",175,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1953,"reported","TC","MT",181,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1954,"reported","TC","MT",269,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1955,"reported","TC","MT",364,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1956,"reported","TC","MT",372,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1957,"reported","TC","MT",556,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1958,"reported","TC","MT",450,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1959,"reported","TC","MT",479,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1960,"reported","TC","MT",494,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1961,"reported","TC","MT",564,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1962,"reported","TC","MT",508,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1963,"reported","TC","MT",450,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1964,"reported","TC","MT",485,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1965,"reported","TC","MT",506,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1966,"reported","TC","MT",502,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1967,"reported","TC","MT",575,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1968,"reported","TC","MT",633,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1969,"reported","TC","MT",479,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1970,"reported","TC","MT",465,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1971,"reported","TC","MT",460,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1972,"reported","TC","MT",457,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1973,"reported","TC","MT",427,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1974,"reported","TC","MT",528,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1975,"reported","TC","MT",594,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1976,"reported","TC","MT",568,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1977,"reported","TC","MT",563,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1978,"reported","TC","MT",544,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1979,"reported","TC","MT",450,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1980,"reported","TC","MT",433,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1981,"reported","TC","MT",423,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1982,"reported","TC","MT",262,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1983,"reported","TC","MT",311,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1984,"reported","TC","MT",514,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1985,"reported","TC","MT",742,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1986,"reported","TC","MT",368,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1987,"reported","TC","MT",261,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1988,"reported","TC","MT",321,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1989,"reported","TC","MT",401,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1990,"reported","TC","MT",206,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1991,"reported","TC","MT",245,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1992,"reported","TC","MT",340,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1993,"reported","TC","MT",221,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1994,"reported","TC","MT",222,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1995,"reported","TC","MT",204,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1996,"reported","TC","MT",137,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1997,"reported","TC","MT",224,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1998,"reported","TC","MT",119,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",1999,"reported","TC","MT",268,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2000,"reported","TC","MT",324,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2001,"reported","TC","MT",327,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2002,"reported","TC","MT",329,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2003,"reported","TC","MT",242,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2004,"reported","TC","MT",332,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2005,"reported","TC","MT",266,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2006,"reported","TC","MT",209,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2007,"reported","TC","MT",256,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2008,"reported","TC","MT",635,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2009,"reported","TC","MT",600,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2010,"reported","TC","MT",182,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2011,"reported","TC","MT",115,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2012,"reported","TC","MT",236,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2013,"reported","TC","MT",142,2014
"Southeast U.S. Continental Shelf","RSNAPSATLC",2014,"reported","TC","MT",330,2014
"Gulf of Alaska","RSOLE5AB",1950,"reported","TC","MT",203,2013
"Gulf of Alaska","RSOLE5AB",1951,"reported","TC","MT",165,2013
"Gulf of Alaska","RSOLE5AB",1952,"reported","TC","MT",267,2013
"Gulf of Alaska","RSOLE5AB",1953,"reported","TC","MT",92,2013
"Gulf of Alaska","RSOLE5AB",1954,"reported","TC","MT",120,2013
"Gulf of Alaska","RSOLE5AB",1955,"reported","TC","MT",206,2013
"Gulf of Alaska","RSOLE5AB",1956,"reported","TC","MT",858,2013
"Gulf of Alaska","RSOLE5AB",1957,"reported","TC","MT",717,2013
"Gulf of Alaska","RSOLE5AB",1958,"reported","TC","MT",880,2013
"Gulf of Alaska","RSOLE5AB",1959,"reported","TC","MT",556,2013
"Gulf of Alaska","RSOLE5AB",1960,"reported","TC","MT",901,2013
"Gulf of Alaska","RSOLE5AB",1961,"reported","TC","MT",653,2013
"Gulf of Alaska","RSOLE5AB",1962,"reported","TC","MT",727,2013
"Gulf of Alaska","RSOLE5AB",1963,"reported","TC","MT",678,2013
"Gulf of Alaska","RSOLE5AB",1964,"reported","TC","MT",638,2013
"Gulf of Alaska","RSOLE5AB",1965,"reported","TC","MT",725,2013
"Gulf of Alaska","RSOLE5AB",1966,"reported","TC","MT",1100,2013
"Gulf of Alaska","RSOLE5AB",1967,"reported","TC","MT",993,2013
"Gulf of Alaska","RSOLE5AB",1968,"reported","TC","MT",827,2013
"Gulf of Alaska","RSOLE5AB",1969,"reported","TC","MT",945,2013
"Gulf of Alaska","RSOLE5AB",1970,"reported","TC","MT",412,2013
"Gulf of Alaska","RSOLE5AB",1971,"reported","TC","MT",503,2013
"Gulf of Alaska","RSOLE5AB",1972,"reported","TC","MT",440,2013
"Gulf of Alaska","RSOLE5AB",1973,"reported","TC","MT",381,2013
"Gulf of Alaska","RSOLE5AB",1974,"reported","TC","MT",444,2013
"Gulf of Alaska","RSOLE5AB",1975,"reported","TC","MT",445,2013
"Gulf of Alaska","RSOLE5AB",1976,"reported","TC","MT",550,2013
"Gulf of Alaska","RSOLE5AB",1977,"reported","TC","MT",271,2013
"Gulf of Alaska","RSOLE5AB",1978,"reported","TC","MT",297,2013
"Gulf of Alaska","RSOLE5AB",1979,"reported","TC","MT",410,2013
"Gulf of Alaska","RSOLE5AB",1980,"reported","TC","MT",650,2013
"Gulf of Alaska","RSOLE5AB",1981,"reported","TC","MT",333,2013
"Gulf of Alaska","RSOLE5AB",1982,"reported","TC","MT",366,2013
"Gulf of Alaska","RSOLE5AB",1983,"reported","TC","MT",330,2013
"Gulf of Alaska","RSOLE5AB",1984,"reported","TC","MT",230,2013
"Gulf of Alaska","RSOLE5AB",1985,"reported","TC","MT",225,2013
"Gulf of Alaska","RSOLE5AB",1986,"reported","TC","MT",158,2013
"Gulf of Alaska","RSOLE5AB",1987,"reported","TC","MT",287,2013
"Gulf of Alaska","RSOLE5AB",1988,"reported","TC","MT",396,2013
"Gulf of Alaska","RSOLE5AB",1989,"reported","TC","MT",396,2013
"Gulf of Alaska","RSOLE5AB",1990,"reported","TC","MT",581,2013
"Gulf of Alaska","RSOLE5AB",1991,"reported","TC","MT",643,2013
"Gulf of Alaska","RSOLE5AB",1992,"reported","TC","MT",719,2013
"Gulf of Alaska","RSOLE5AB",1993,"reported","TC","MT",812,2013
"Gulf of Alaska","RSOLE5AB",1994,"reported","TC","MT",638,2013
"Gulf of Alaska","RSOLE5AB",1995,"reported","TC","MT",536,2013
"Gulf of Alaska","RSOLE5AB",1996,"reported","TC","MT",377,2013
"Gulf of Alaska","RSOLE5AB",1997,"reported","TC","MT",263,2013
"Gulf of Alaska","RSOLE5AB",1998,"reported","TC","MT",280,2013
"Gulf of Alaska","RSOLE5AB",1999,"reported","TC","MT",307,2013
"Gulf of Alaska","RSOLE5AB",2000,"reported","TC","MT",415,2013
"Gulf of Alaska","RSOLE5AB",2001,"reported","TC","MT",527,2013
"Gulf of Alaska","RSOLE5AB",2002,"reported","TC","MT",874,2013
"Gulf of Alaska","RSOLE5AB",2003,"reported","TC","MT",925,2013
"Gulf of Alaska","RSOLE5AB",2004,"reported","TC","MT",661,2013
"Gulf of Alaska","RSOLE5AB",2005,"reported","TC","MT",530,2013
"Gulf of Alaska","RSOLE5AB",2006,"reported","TC","MT",419,2013
"Gulf of Alaska","RSOLE5AB",2007,"reported","TC","MT",253,2013
"Gulf of Alaska","RSOLE5AB",2008,"reported","TC","MT",82,2013
"Gulf of Alaska","RSOLE5AB",2009,"reported","TC","MT",238,2013
"Gulf of Alaska","RSOLE5AB",2010,"reported","TC","MT",585,2013
"Gulf of Alaska","RSOLE5AB",2011,"reported","TC","MT",466,2013
"Gulf of Alaska","RSOLE5AB",2012,"reported","TC","MT",361,2013
"Gulf of Alaska","RSOLE5AB",2013,"reported","TC","MT",362,2013
"Gulf of Alaska","RSOLE5AB",2014,"extrapolated","TC","MT",362,2013
"Gulf of Alaska","RSOLEHSTR",1950,"reported","TC","MT",668,2012
"Gulf of Alaska","RSOLEHSTR",1951,"reported","TC","MT",1300,2012
"Gulf of Alaska","RSOLEHSTR",1952,"reported","TC","MT",2320,2012
"Gulf of Alaska","RSOLEHSTR",1953,"reported","TC","MT",686,2012
"Gulf of Alaska","RSOLEHSTR",1954,"reported","TC","MT",872,2012
"Gulf of Alaska","RSOLEHSTR",1955,"reported","TC","MT",1340,2012
"Gulf of Alaska","RSOLEHSTR",1956,"reported","TC","MT",1160,2012
"Gulf of Alaska","RSOLEHSTR",1957,"reported","TC","MT",1150,2012
"Gulf of Alaska","RSOLEHSTR",1958,"reported","TC","MT",1260,2012
"Gulf of Alaska","RSOLEHSTR",1959,"reported","TC","MT",416,2012
