"","type","class","order","family","genus","species","species_saup","comm_name","resilience","habitat"
"1239","invert","Malacostraca","Decapoda","Palinuridae","Jasus","Jasus edwardsii","Jasus edwardsii","Red rock lobster",NA,"benthic"
"1240","fish","Actinopterygii","Perciformes","Uranoscopidae","Kathetostoma","Kathetostoma giganteum","Kathetostoma giganteum","Giant stargazer","Medium","demersal"
"1241","fish","Actinopterygii","Gadiformes","Macrouridae","Macrourus","Macrourus carinatus","Macrourus carinatus","Ridge scaled rattail","Low","bathydemersal"
"1242","invert","Malacostraca","Decapoda","Nephropidae","Metanephrops","Metanephrops challengeri","Metanephrops challengeri","New Zealand lobster",NA,"benthic"
"1243","fish","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia scaber","Meuschenia scaber","Velvet leatherjacket","Medium","demersal"
"1244","fish","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting","Medium","benthopelagic"
"1245","fish","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","Mustelus lenticulatus","Mustelus lenticulatus","Spotted estuary smooth-hound","Low","demersal"
"1246","fish","Actinopterygii","Syngnathiformes","Centriscidae","Notopogon","Notopogon lilliei","Notopogon lilliei","Crested bellowfish","Medium","demersal"
"1247","invert","Cephalopoda","Teuthida","Ommastrephidae","Nototodarus","Nototodarus sloanii","Nototodarus sloanii","Wellington flying squid",NA,"pelagic"
"1248","invert","Bivalvia","Ostreoida","Ostreidae","Ostrea","Ostrea lutaria","Ostrea lutaria","New Zealand dredge oyster",NA,"benthic"
"1249","invert","Bivalvia","Veneroida","Mesodesmatidae","Paphies","Paphies australis","Paphies australis","Pipi wedge clam",NA,"benthic"
"1250","fish","Actinopterygii","Perciformes","Pinguipedidae","Parapercis","Parapercis colias","Parapercis colias","New Zealand blue cod","Medium","demersal"
"1251","fish","Actinopterygii","Beryciformes","Trachichthyidae","Paratrachichthys","Paratrachichthys trailli","Paratrachichthys trailli","Sandpaper fish","Very low","bathypelagic"
"1252","fish","Actinopterygii","Perciformes","Pentacerotidae","Paristiopterus","Paristiopterus labiosus","Paristiopterus labiosus","Giant boarfish","Low","demersal"
"1253","invert","Bivalvia","Ostreoida","Pectinidae","Pecten","Pecten novaezelandiae","Pecten novaezelandiae","New Zealand scallop",NA,"benthic"
"1254","fish","Actinopterygii","Perciformes","Pentacerotidae","Pentaceros","Pentaceros decacanthus","Pentaceros decacanthus","Bigspined boarfish","Medium","bathydemersal"
"1255","invert","Bivalvia","Mytiloida","Mytilidae","Perna","Perna canaliculus","Perna canaliculus","New Zealand green mussel",NA,"benthic"
"1256","fish","Actinopterygii","Perciformes","Emmelichthyidae","Plagiogeneion","Plagiogeneion rubiginosum","Plagiogeneion rubiginosum","Rubyfish","Medium","bathydemersal"
"1257","fish","Actinopterygii","Gadiformes","Moridae","Tripterophycis","Tripterophycis gilchristi","Tripterophycis gilchristi","Grenadier cod","Low","bathydemersal"
"1258","fish","Elasmobranchii","Rajiformes","Rajidae","Zearaja","Zearaja nasuta","Zearaja nasuta","New Zealand rough skate","Low","demersal"
"1259","fish","Actinopterygii","Clupeiformes","Clupeidae","Alosa","Alosa pseudoharengus","Alosa pseudoharengus","Alewife","Medium","pelagic-neritic"
"1260","invert","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","Cancer irroratus","Atlantic rock crab",NA,"benthic"
"1261","invert","Bivalvia","Ostreoida","Pectinidae","Chlamys","Chlamys islandica","Chlamys islandica","Iceland scallop",NA,"benthic"
"1262","fish","Actinopterygii","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus ensis","Gaidropsarus ensis","Threadfin rockling","Medium","benthopelagic"
"1263","invert","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","Homarus americanus","American lobster",NA,"benthic"
"1264","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Limanda","Limanda ferruginea","Limanda ferruginea","Yellowtail flounder","Medium","demersal"
"1265","fish","Actinopterygii","Lophiiformes","Lophiidae","Lophius","Lophius americanus","Lophius americanus","American angler","Low","demersal"
"1266","invert","Bivalvia","Veneroida","Mactridae","Mactromeris","Mactromeris polynyma","Mactromeris polynyma","Arctic surfclam",NA,"benthic"
"1267","fish","Actinopterygii","Atheriniformes","Atherinopsidae","Menidia","Menidia menidia","Menidia menidia","Atlantic silverside","High","pelagic-neritic"
"1268","fish","Actinopterygii","Gadiformes","Gadidae","Microgadus","Microgadus tomcod","Microgadus tomcod","Atlantic tomcod","Medium","demersal"
"1269","fish","Actinopterygii","Perciformes","Stromateidae","Peprilus","Peprilus triacanthus","Peprilus triacanthus","Atlantic butterfish","High","benthopelagic"
"1270","invert","Bivalvia","Ostreoida","Pectinidae","Placopecten","Placopecten magellanicus","Placopecten magellanicus","American sea scallop",NA,"benthic"
"1271","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Pseudopleuronectes americanus","Pseudopleuronectes americanus","Winter flounder","Medium","demersal"
"1272","fish","Actinopterygii","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides maculatus","Sphoeroides maculatus","Northern puffer","High","demersal"
"1273","fish","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","Tautogolabrus adspersus","Cunner","Medium","reef-associated"
"1274","fish","Actinopterygii","Gadiformes","Phycidae","Urophycis","Urophycis chuss","Urophycis chuss","Red hake","Medium","demersal"
"1275","fish","Actinopterygii","Perciformes","Zoarcidae","Zoarces","Zoarces americanus","Zoarces americanus","Ocean pout","Low","demersal"
"1276","fish","Actinopterygii","Mugiliformes","Mugilidae","Ellochelon","Ellochelon vaigiensis","Ellochelon vaigiensis","Squaretail mullet","Low","reef-associated"
"1277","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus erythropterus","Lutjanus erythropterus","Crimson snapper","Medium","reef-associated"
"1278","invert","Malacostraca","Decapoda","Penaeidae","Metapenaeus","Metapenaeus endeavouri","Metapenaeus endeavouri","Endeavour shrimp",NA,"benthopelagic"
"1279","fish","Actinopterygii","Tetraodontiformes","Balistidae","Odonus","Odonus niger","Odonus niger","Redtoothed triggerfish","Medium","reef-associated"
"1280","invert","Bivalvia","Pterioida","Pinnidae","Pinna","Pinna bicolor","Pinna bicolor","Bicolor pen shell",NA,"benthic"
"1281","fish","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus gibbosus","Plectorhinchus gibbosus","Harry hotlips","Medium","reef-associated"
"1282","fish","Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","Sphyraena novaehollandiae","Sphyraena novaehollandiae","Australian barracuda","Low","pelagic-neritic"
"1283","fish","Actinopterygii","Siluriformes","Ariidae","Amphiarius","Amphiarius phrygiatus","Amphiarius phrygiatus","Kukwari sea catfish","Medium","demersal"
"1284","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","Cynoscion steindachneri","Cynoscion steindachneri","Smalltooth weakfish","Low","demersal"
"1285","fish","Actinopterygii","Perciformes","Haemulidae","Haemulon","Haemulon boschmae","Haemulon boschmae","Bronzestripe grunt","High","reef-associated"
"1286","invert","Malacostraca","Decapoda","Palaemonidae","Nematopalaemon","Nematopalaemon schmitti","Nematopalaemon schmitti","Whitebelly prawn",NA,"benthic"
"1287","fish","Actinopterygii","Clupeiformes","Pristigasteridae","Odontognathus","Odontognathus mucronatus","Odontognathus mucronatus","Guiana longfin herring","Medium","pelagic-neritic"
"1288","fish","Actinopterygii","Siluriformes","Ariidae","Sciades","Sciades couma","Sciades couma","Couma sea catfish","Medium","demersal"
"1289","fish","Actinopterygii","Siluriformes","Ariidae","Sciades","Sciades passany","Sciades passany","Passany sea catfish","Very low","demersal"
"1290","fish","Actinopterygii","Perciformes","Carangidae","Trachinotus","Trachinotus cayennensis","Trachinotus cayennensis","Cayenne pompano","Medium","demersal"
"1291","fish","Actinopterygii","Pleuronectiformes","Bothidae","Trichopsetta","Trichopsetta caribbaea","Trichopsetta caribbaea","Caribbean flounder","Medium","demersal"
"1292","invert","Bivalvia","Veneroida","Arcticidae","Arctica","Arctica islandica","Arctica islandica","Ocean quahog",NA,"benthic"
"1293","invert","Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes","Meganyctiphanes norvegica","Meganyctiphanes norvegica","Norwegian krill",NA,"pelagic"
"1294","invert","Bivalvia","Veneroida","Cardiidae","Tridacna","Tridacna gigas","Tridacna gigas","Giant clam",NA,"benthic"
"1295","fish","Actinopterygii","Clupeiformes","Clupeidae","Alosa","Alosa aestivalis","Alosa aestivalis","Blueback shad","Medium","pelagic-neritic"
"1296","fish","Actinopterygii","Clupeiformes","Clupeidae","Alosa","Alosa mediocris","Alosa mediocris","Hickory shad","Medium","pelagic-neritic"
"1297","fish","Actinopterygii","Clupeiformes","Clupeidae","Brevoortia","Brevoortia tyrannus","Brevoortia tyrannus","Atlantic menhaden","Medium","pelagic-neritic"
"1298","invert","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","Cancer borealis","Jonah crab",NA,"benthic"
"1299","fish","Elasmobranchii","Rajiformes","Rajidae","Dipturus","Dipturus laevis","Dipturus laevis","Barndoor skate","Low","demersal"
"1300","invert","Bivalvia","Veneroida","Pharidae","Ensis","Ensis directus","Ensis directus","Atlantic razor clam",NA,"benthic"
"1301","fish","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Leucoraja erinacea","Leucoraja erinacea","Little skate","Low","demersal"
"1302","fish","Actinopterygii","Perciformes","Moronidae","Morone","Morone americana","Morone americana","White perch","Low","demersal"
"1303","fish","Actinopterygii","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys dentatus","Paralichthys dentatus","Summer flounder","Medium","demersal"
"1304","fish","Actinopterygii","Pleuronectiformes","Scophthalmidae","Scophthalmus","Scophthalmus aquosus","Scophthalmus aquosus","Windowpane flounder","Medium","demersal"
"1305","fish","Actinopterygii","Perciformes","Labridae","Tautoga","Tautoga onitis","Tautoga onitis","Tautog","Low","reef-associated"
"1306","invert","Malacostraca","Decapoda","Lithodidae","Lithodes","Lithodes aequispinus","Lithodes aequispinus","Same-spine stone crab",NA,"benthic"
"1307","invert","Malacostraca","Decapoda","Pandalidae","Pandalus","Pandalus goniurus","Pandalus goniurus","Humpy shrimp",NA,"benthic"
"1308","invert","Malacostraca","Decapoda","Palinuridae","Panulirus","Panulirus cygnus","Panulirus cygnus","Australian spiny lobster",NA,"benthic"
"1309","fish","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus masou","Oncorhynchus masou masou","Masu salmon","Medium","benthopelagic"
"1310","invert","Malacostraca","Decapoda","Pandalidae","Pandalopsis","Pandalopsis japonica","Pandalopsis japonica","Sidestripe shrimp",NA,"benthic"
"1311","invert","Malacostraca","Decapoda","Pandalidae","Pandalus","Pandalus hypsinotus","Pandalus hypsinotus","Coonstriped shrimp",NA,"benthic"
"1312","invert","Malacostraca","Decapoda","Pandalidae","Pandalus","Pandalus kessleri","Pandalus kessleri","Grass shrimp",NA,"pelagic"
"1313","invert","Malacostraca","Decapoda","Lithodidae","Paralithodes","Paralithodes platypus","Paralithodes platypus","Blue king crab",NA,"benthic"
"1314","fish","Actinopterygii","Perciformes","Pentacerotidae","Pentaceros","Pentaceros wheeleri","Pseudopentaceros wheeleri","Slender armorhead","Low","benthopelagic"
"1315","fish","Actinopterygii","Pleuronectiformes","Achiridae","Achirus","Achirus klunzingeri","Achirus klunzingeri","Brown sole","Medium","demersal"
"1316","invert","Bivalvia","Ostreoida","Pectinidae","Argopecten","Argopecten ventricosus","Argopecten ventricosus","Pacific calico scallop",NA,"benthic"
"1317","fish","Actinopterygii","Perciformes","Gobiidae","Bollmannia","Bollmannia chlamydes","Bollmannia chlamydes","Gobido cabezon","High","reef-associated"
"1318","fish","Actinopterygii","Ophidiiformes","Ophidiidae","Brotula","Brotula clarkae","Brotula clarkae","Pacific bearded brotula","High","benthopelagic"
"1319","fish","Actinopterygii","Perciformes","Ephippidae","Chaetodipterus","Chaetodipterus zonatus","Chaetodipterus zonatus","Pacific spadefish","Medium","reef-associated"
"1320","fish","Actinopterygii","Perciformes","Carangidae","Chloroscombrus","Chloroscombrus orqueta","Chloroscombrus orqueta","Pacific bumper","High","benthopelagic"
"1321","fish","Actinopterygii","Pleuronectiformes","Paralichthyidae","Cyclopsetta","Cyclopsetta querna","Cyclopsetta querna","Toothed flounder","Medium","demersal"
"1322","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","Cynoscion reticulatus","Cynoscion reticulatus","Mexican striped weakfish","Medium","demersal"
"1323","fish","Actinopterygii","Perciformes","Sciaenidae","Cynoscion","Cynoscion stolzmanni","Cynoscion stolzmanni","Stolzmanns weakfish","Medium","demersal"
"1324","fish","Elasmobranchii","Myliobatiformes","Dasyatidae","Hypanus","Hypanus longus","Dasyatis longa","Longtail stingray","Very low","reef-associated"
"1325","fish","Actinopterygii","Perciformes","Gerreidae","Diapterus","Diapterus peruvianus","Diapterus peruvianus","Peruvian mojarra","High","demersal"
"1326","fish","Actinopterygii","Pleuronectiformes","Bothidae","Engyophrys","Engyophrys sanctilaurentii","Engyophrys sanctilaurentii","Speckled-tail flounder","Medium","demersal"
"1327","fish","Actinopterygii","Perciformes","Gerreidae","Eucinostomus","Eucinostomus gracilis","Eucinostomus gracilis","Graceful mojarra","High","demersal"
"1328","fish","Actinopterygii","Syngnathiformes","Fistulariidae","Fistularia","Fistularia corneta","Fistularia corneta","Pacific cornetfish",NA,"pelagic-neritic"
"1329","fish","Actinopterygii","Perciformes","Haemulidae","Haemulopsis","Haemulopsis axillaris","Haemulopsis axillaris","Yellowstripe grunt","Medium","demersal"
"1330","fish","Actinopterygii","Perciformes","Haemulidae","Haemulopsis","Haemulopsis nitidus","Haemulopsis nitidus","Shining grunt","Medium","demersal"
"1331","invert","Malacostraca","Decapoda","Pandalidae","Heterocarpus","Heterocarpus vicarius","Heterocarpus vicarius","Northern nylon shrimp",NA,"benthic"
"1332","fish","Actinopterygii","Perciformes","Sciaenidae","Isopisthus","Isopisthus remifer","Isopisthus remifer","Silver weakfish","High","benthopelagic"
"1333","fish","Actinopterygii","Perciformes","Sciaenidae","Larimus","Larimus acclivis","Larimus acclivis","Steeplined drum","High","pelagic-neritic"
"1334","fish","Actinopterygii","Perciformes","Sciaenidae","Larimus","Larimus pacificus","Larimus pacificus","Pacific drum","High","pelagic-neritic"
"1335","invert","Malacostraca","Decapoda","Penaeidae","Litopenaeus","Litopenaeus occidentalis","Litopenaeus occidentalis","Western white shrimp",NA,"demersal"
"1336","invert","Malacostraca","Decapoda","Penaeidae","Litopenaeus","Litopenaeus vannamei","Litopenaeus vannamei","Whiteleg shrimp",NA,"benthic"
"1337","fish","Actinopterygii","Perciformes","Lobotidae","Lobotes","Lobotes pacificus","Lobotes pacificus","Pacific tripletail","High","benthopelagic"
"1338","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","Merluccius angustimanus","Merluccius angustimanus","Panama hake","Medium","demersal"
"1339","fish","Actinopterygii","Perciformes","Sciaenidae","Micropogonias","Micropogonias altipinnis","Micropogonias altipinnis","Tallfin croaker","Medium","benthopelagic"
"1340","fish","Actinopterygii","Perciformes","Sciaenidae","Paralonchurus","Paralonchurus dumerilii","Paralonchurus dumerilii","Suco croaker","Medium","demersal"
"1341","fish","Actinopterygii","Perciformes","Ephippidae","Parapsettus","Parapsettus panamensis","Parapsettus panamensis","Panama spadefish","Medium","reef-associated"
"1342","fish","Actinopterygii","Perciformes","Stromateidae","Peprilus","Peprilus snyderi","Peprilus snyderi","Salema butterfish","High","benthopelagic"
"1343","invert","Malacostraca","Decapoda","Pandalidae","Plesionika","Plesionika trispinus","Plesionika trispinus","Plesionika trispinus",NA,"benthopelagic"
"1344","fish","Actinopterygii","Perciformes","Polynemidae","Polydactylus","Polydactylus approximans","Polydactylus approximans","Blue bobo","High","demersal"
"1345","fish","Actinopterygii","Perciformes","Haemulidae","Pomadasys","Pomadasys macracanthus","Pomadasys macracanthus","Longspine grunt","Medium","benthopelagic"
"1346","fish","Actinopterygii","Perciformes","Haemulidae","Pomadasys","Pomadasys panamensis","Pomadasys panamensis","Panama grunt","Medium","demersal"
