"area_name","scientific_name","common_name","trawl_perc_rep","trawl_perc_tot","stockid"
"Southwest Australian Shelf","Seriolella","Warehous, butterfishes",0,0,"Southwest Australian Shelf-Seriolella"
"Southwest Australian Shelf","Seriolella brama","Common warehou",0,0,"Southwest Australian Shelf-Seriolella brama"
"Southwest Australian Shelf","Seriolella punctata","Silver warehou",0,0,"Southwest Australian Shelf-Seriolella punctata"
"Southwest Australian Shelf","Serranidae","Basses, groupers, hinds",16.6666666666667,16.6666666666667,"Southwest Australian Shelf-Serranidae"
"Southwest Australian Shelf","Sillaginidae","Smelt-whitings",0,0,"Southwest Australian Shelf-Sillaginidae"
"Southwest Australian Shelf","Sillago","Smelt-whitings",34.4722287538811,34.4722287538811,"Southwest Australian Shelf-Sillago"
"Southwest Australian Shelf","Siluriformes","Catfishes",0,0,"Southwest Australian Shelf-Siluriformes"
"Southwest Australian Shelf","Soleidae","Soles",0,0,"Southwest Australian Shelf-Soleidae"
"Southwest Australian Shelf","Sparidae","Porgies, seabreams",0,0,"Southwest Australian Shelf-Sparidae"
"Southwest Australian Shelf","Sphyraena novaehollandiae","Australian barracuda",0,0,"Southwest Australian Shelf-Sphyraena novaehollandiae"
"Southwest Australian Shelf","Sphyrna","Hammerhead sharks",0,0,"Southwest Australian Shelf-Sphyrna"
"Southwest Australian Shelf","Sphyrna lewini","Scalloped hammerhead",0,0,"Southwest Australian Shelf-Sphyrna lewini"
"Southwest Australian Shelf","Sphyrna zygaena","Smooth hammerhead",0,0,"Southwest Australian Shelf-Sphyrna zygaena"
"Southwest Australian Shelf","Sphyrnidae","Hammer, bonnet, scoophead sharks",0,0,"Southwest Australian Shelf-Sphyrnidae"
"Southwest Australian Shelf","Squalidae","Dogfish sharks",0,0,"Southwest Australian Shelf-Squalidae"
"Southwest Australian Shelf","Squaliformes","Bramble, sleeper, dogfish sharks",0,0,"Southwest Australian Shelf-Squaliformes"
"Southwest Australian Shelf","Squalus","Dogfishes",0,0,"Southwest Australian Shelf-Squalus"
"Southwest Australian Shelf","Synodontidae","Lizardfishes, sauries",NA,NA,"Southwest Australian Shelf-Synodontidae"
"Southwest Australian Shelf","Tetraodontidae","Puffers, tobies",NA,NA,"Southwest Australian Shelf-Tetraodontidae"
"Southwest Australian Shelf","Tetrapturus angustirostris","Shortbill spearfish",0,0,"Southwest Australian Shelf-Tetrapturus angustirostris"
"Southwest Australian Shelf","Teuthida","Squids",0,0,"Southwest Australian Shelf-Teuthida"
"Southwest Australian Shelf","Thunnus","Tunas",0,0,"Southwest Australian Shelf-Thunnus"
"Southwest Australian Shelf","Thunnus alalunga","Albacore",0,0,"Southwest Australian Shelf-Thunnus alalunga"
"Southwest Australian Shelf","Thunnus albacares","Yellowfin tuna",0,0,"Southwest Australian Shelf-Thunnus albacares"
"Southwest Australian Shelf","Thunnus maccoyii","Southern bluefin tuna",0,0,"Southwest Australian Shelf-Thunnus maccoyii"
"Southwest Australian Shelf","Thunnus obesus","Bigeye tuna",0,0,"Southwest Australian Shelf-Thunnus obesus"
"Southwest Australian Shelf","Thunnus orientalis","Pacific bluefin tuna",0,0,"Southwest Australian Shelf-Thunnus orientalis"
"Southwest Australian Shelf","Thyrsites atun","Snoek",0,0,"Southwest Australian Shelf-Thyrsites atun"
"Southwest Australian Shelf","Trachurus","Jacks, horse mackerels",44.4444444444444,44.4444444444444,"Southwest Australian Shelf-Trachurus"
"Southwest Australian Shelf","Trachurus declivis","Greenback horse mackerel",2.29590229630872,2.29590229630872,"Southwest Australian Shelf-Trachurus declivis"
"Southwest Australian Shelf","Triakidae","Houndsharks",0,0,"Southwest Australian Shelf-Triakidae"
"Southwest Australian Shelf","Trichiuridae","Cutlassfishes",NA,NA,"Southwest Australian Shelf-Trichiuridae"
"Southwest Australian Shelf","Trichiurus","Hairtails",16.6666666666667,16.6666666666667,"Southwest Australian Shelf-Trichiurus"
"Southwest Australian Shelf","Triglidae","Searobins, gurnards",0,0,"Southwest Australian Shelf-Triglidae"
"Southwest Australian Shelf","Uranoscopus","Stargazers",0,0,"Southwest Australian Shelf-Uranoscopus"
"Southwest Australian Shelf","Veneridae","Venus clams",50,50,"Southwest Australian Shelf-Veneridae"
"Southwest Australian Shelf","Xiphias gladius","Swordfish",0,0,"Southwest Australian Shelf-Xiphias gladius"
"Southwest Australian Shelf","Zeidae","Dories",0,0,"Southwest Australian Shelf-Zeidae"
"Southwest Australian Shelf","Zeus faber","John dory",79.9999999988308,79.9999999988308,"Southwest Australian Shelf-Zeus faber"
"Sulu-Celebes Sea","Acanthocybium solandri","Wahoo",0,0,"Sulu-Celebes Sea-Acanthocybium solandri"
"Sulu-Celebes Sea","Acanthuridae","Surgeons, tangs, unicornfishes",0,0,"Sulu-Celebes Sea-Acanthuridae"
"Sulu-Celebes Sea","Acetes","Acetes shrimps",7.32253070000249,7.32253070000249,"Sulu-Celebes Sea-Acetes"
"Sulu-Celebes Sea","Acetes japonicus","Akiami paste shrimp",0,0,"Sulu-Celebes Sea-Acetes japonicus"
"Sulu-Celebes Sea","Alopias","Thresher sharks",0,0,"Sulu-Celebes Sea-Alopias"
"Sulu-Celebes Sea","Ambassidae","Asiatic glassfishes",0,0,"Sulu-Celebes Sea-Ambassidae"
"Sulu-Celebes Sea","Anguilliformes","Eels, morays",26.9999999998665,26.9999999998665,"Sulu-Celebes Sea-Anguilliformes"
"Sulu-Celebes Sea","Anodontostoma chacunda","Chacunda gizzard shad",41.6091454275461,41.6091454275461,"Sulu-Celebes Sea-Anodontostoma chacunda"
"Sulu-Celebes Sea","Arca","Arks, turkey wings",NA,NA,"Sulu-Celebes Sea-Arca"
"Sulu-Celebes Sea","Ariidae","Sea catfishes, coblers",58.0388126290187,58.0388126290187,"Sulu-Celebes Sea-Ariidae"
"Sulu-Celebes Sea","Auxis","Bullet and frigate tunas",0,0,"Sulu-Celebes Sea-Auxis"
"Sulu-Celebes Sea","Auxis thazard","Frigate tuna",0,0,"Sulu-Celebes Sea-Auxis thazard"
"Sulu-Celebes Sea","Balistidae","Triggerfishes",22.0286660123796,22.0286660123796,"Sulu-Celebes Sea-Balistidae"
"Sulu-Celebes Sea","Batoidea","Batoids, skates, rays, sawfishes",100,100,"Sulu-Celebes Sea-Batoidea"
"Sulu-Celebes Sea","Berycidae","Alfonsinos, redfishes",0,0,"Sulu-Celebes Sea-Berycidae"
"Sulu-Celebes Sea","Beryx","Alfonsinos",0,0,"Sulu-Celebes Sea-Beryx"
"Sulu-Celebes Sea","Bivalvia","Clams",NA,NA,"Sulu-Celebes Sea-Bivalvia"
"Sulu-Celebes Sea","Bothidae","Lefteye flounders",0,0,"Sulu-Celebes Sea-Bothidae"
"Sulu-Celebes Sea","Caesio","Caesios",8.36840233631582,8.36840233631582,"Sulu-Celebes Sea-Caesio"
"Sulu-Celebes Sea","Caesionidae","Fusiliers",37.4888217105819,37.4888217105819,"Sulu-Celebes Sea-Caesionidae"
"Sulu-Celebes Sea","Carangidae","Jacks, pompanos",18.6123567846093,18.6123567846093,"Sulu-Celebes Sea-Carangidae"
"Sulu-Celebes Sea","Carangoides","Trevallies",38.2809586266534,38.2809586266534,"Sulu-Celebes Sea-Carangoides"
"Sulu-Celebes Sea","Caranx","Jacks",57.1182679354784,57.1182679354784,"Sulu-Celebes Sea-Caranx"
"Sulu-Celebes Sea","Caranx ignobilis","Giant trevally",0,0,"Sulu-Celebes Sea-Caranx ignobilis"
"Sulu-Celebes Sea","Carcharhinidae","Requiem sharks",74.2984433265831,74.2984433265831,"Sulu-Celebes Sea-Carcharhinidae"
"Sulu-Celebes Sea","Carcharhinus","Sharp-nosed sharks",20.1991637783513,20.1991637783513,"Sulu-Celebes Sea-Carcharhinus"
"Sulu-Celebes Sea","Carcharhinus falciformis","Silky shark",0,0,"Sulu-Celebes Sea-Carcharhinus falciformis"
"Sulu-Celebes Sea","Carcharhinus longimanus","Oceanic whitetip shark",0,0,"Sulu-Celebes Sea-Carcharhinus longimanus"
"Sulu-Celebes Sea","Cephalopholis boenak","Chocolate hind",80.1325967588128,80.1325967588128,"Sulu-Celebes Sea-Cephalopholis boenak"
"Sulu-Celebes Sea","Chaetodontidae","Butterflyfishes",0,0,"Sulu-Celebes Sea-Chaetodontidae"
"Sulu-Celebes Sea","Chanos chanos","Milkfish",1.99999999994746,1.99999999994746,"Sulu-Celebes Sea-Chanos chanos"
"Sulu-Celebes Sea","Chirocentrus","Wolf herrings",20.7221376422793,20.7221376422793,"Sulu-Celebes Sea-Chirocentrus"
"Sulu-Celebes Sea","Chirocentrus dorab","Dorab wolfherring",74.2270753290296,74.2270753290296,"Sulu-Celebes Sea-Chirocentrus dorab"
"Sulu-Celebes Sea","Chondrichthyes","Sharks, rays, chimaeras",0,0,"Sulu-Celebes Sea-Chondrichthyes"
"Sulu-Celebes Sea","Clupeidae","Herrings, sardines, menhadens",3.88698250559017,3.88698250559017,"Sulu-Celebes Sea-Clupeidae"
"Sulu-Celebes Sea","Clupeiformes","Herrings, shads, anchovies",10.2108055703912,10.2108055703912,"Sulu-Celebes Sea-Clupeiformes"
"Sulu-Celebes Sea","Congridae","Conger, garden eels",0,0,"Sulu-Celebes Sea-Congridae"
"Sulu-Celebes Sea","Coryphaena hippurus","Common dolphinfish",0,0,"Sulu-Celebes Sea-Coryphaena hippurus"
"Sulu-Celebes Sea","Crassostrea","Cupped oysters",83.3333333333333,83.3333333333333,"Sulu-Celebes Sea-Crassostrea"
"Sulu-Celebes Sea","Dasyatidae","Whiptail stingrays",NA,NA,"Sulu-Celebes Sea-Dasyatidae"
"Sulu-Celebes Sea","Decapoda","Crabs, lobsters, shrimps",83.5223794708764,83.5223794708764,"Sulu-Celebes Sea-Decapoda"
"Sulu-Celebes Sea","Decapterus","Scads",0.0197467394967293,0.0197467394967293,"Sulu-Celebes Sea-Decapterus"
"Sulu-Celebes Sea","Decapterus macrosoma","Shortfin scad",0.6,0.6,"Sulu-Celebes Sea-Decapterus macrosoma"
"Sulu-Celebes Sea","Decapterus russelli","Indian scad",0,0,"Sulu-Celebes Sea-Decapterus russelli"
"Sulu-Celebes Sea","Dendrobranchiata","Shrimps and prawns",99.9929531732399,99.9929531732399,"Sulu-Celebes Sea-Dendrobranchiata"
"Sulu-Celebes Sea","Drepane","Sicklefishes",41.5416640607233,41.5416640607233,"Sulu-Celebes Sea-Drepane"
"Sulu-Celebes Sea","Drepane punctata","Spotted sicklefish",0,0,"Sulu-Celebes Sea-Drepane punctata"
"Sulu-Celebes Sea","Dussumieria","Rainbow sardines",0.248456174093809,0.248456174093809,"Sulu-Celebes Sea-Dussumieria"
"Sulu-Celebes Sea","Dussumieria acuta","Rainbow sardine",80.4233809520937,80.4233809520937,"Sulu-Celebes Sea-Dussumieria acuta"
"Sulu-Celebes Sea","Echinodermata","Sea urchins, stars, cucumbers",16.7527923319376,16.7527923319376,"Sulu-Celebes Sea-Echinodermata"
"Sulu-Celebes Sea","Echinoidea","Sea urchins, sea hedgehogs",NA,NA,"Sulu-Celebes Sea-Echinoidea"
"Sulu-Celebes Sea","Elagatis bipinnulata","Rainbow runner",47.651405220432,47.651405220432,"Sulu-Celebes Sea-Elagatis bipinnulata"
"Sulu-Celebes Sea","Elasmobranchii","Sharks, rays, skates",27.4550952679083,27.4550952679083,"Sulu-Celebes Sea-Elasmobranchii"
"Sulu-Celebes Sea","Eleutheronema tetradactylum","Fourfinger threadfin",0,0,"Sulu-Celebes Sea-Eleutheronema tetradactylum"
"Sulu-Celebes Sea","Engraulidae","Anchovies, round herrings",13.0678686896436,13.0678686896436,"Sulu-Celebes Sea-Engraulidae"
"Sulu-Celebes Sea","Ephippidae","Spade-, batfishes, scats",0,0,"Sulu-Celebes Sea-Ephippidae"
"Sulu-Celebes Sea","Epinephelus","Seabasses, hinds",46.734850861702,46.734850861702,"Sulu-Celebes Sea-Epinephelus"
"Sulu-Celebes Sea","Euthynnus affinis","Kawakawa",0,0,"Sulu-Celebes Sea-Euthynnus affinis"
"Sulu-Celebes Sea","Exocoetidae","Flyingfishes",17.3977324079179,17.3977324079179,"Sulu-Celebes Sea-Exocoetidae"
"Sulu-Celebes Sea","Fenneropenaeus indicus","Indian white prawn",78.3498492502183,78.3498492502183,"Sulu-Celebes Sea-Fenneropenaeus indicus"
"Sulu-Celebes Sea","Fenneropenaeus merguiensis","Banana prawn",50.6160852049885,50.6160852049885,"Sulu-Celebes Sea-Fenneropenaeus merguiensis"
"Sulu-Celebes Sea","Gadiformes","Cods",0,0,"Sulu-Celebes Sea-Gadiformes"
"Sulu-Celebes Sea","Gastropoda","Sea snails",NA,NA,"Sulu-Celebes Sea-Gastropoda"
"Sulu-Celebes Sea","Gerreidae","Mojarras, silverbellies",8.61634376343331,8.61634376343331,"Sulu-Celebes Sea-Gerreidae"
"Sulu-Celebes Sea","Gerres","Silver biddies",72.6183103204025,72.6183103204025,"Sulu-Celebes Sea-Gerres"
"Sulu-Celebes Sea","Gnathanodon speciosus","Golden trevally",49.0554051474659,49.0554051474659,"Sulu-Celebes Sea-Gnathanodon speciosus"
"Sulu-Celebes Sea","Gobiidae","Gobies",0,0,"Sulu-Celebes Sea-Gobiidae"
"Sulu-Celebes Sea","Gymnosarda unicolor","Dogtooth tuna",NA,NA,"Sulu-Celebes Sea-Gymnosarda unicolor"
"Sulu-Celebes Sea","Haemulidae","Grunts, sweetlips, bonnetmouths",58.5613014526584,58.5613014526584,"Sulu-Celebes Sea-Haemulidae"
"Sulu-Celebes Sea","Haliotidae","Abalones, ear shells",NA,NA,"Sulu-Celebes Sea-Haliotidae"
"Sulu-Celebes Sea","Hemiramphidae","Halfbeaks, garfishes",3.99999999998273,3.99999999998273,"Sulu-Celebes Sea-Hemiramphidae"
"Sulu-Celebes Sea","Hemiramphus","Halfbeaks",82.5167704724459,82.5167704724459,"Sulu-Celebes Sea-Hemiramphus"
"Sulu-Celebes Sea","Hilsa kelee","Kelee shad",57.2327044027327,57.2327044027327,"Sulu-Celebes Sea-Hilsa kelee"
"Sulu-Celebes Sea","Himantura","Whiprays",58.0614801076207,58.0614801076207,"Sulu-Celebes Sea-Himantura"
"Sulu-Celebes Sea","Hippocampus","Seahorses",0,0,"Sulu-Celebes Sea-Hippocampus"
"Sulu-Celebes Sea","Hyporhamphus","Sea garfishes",0,0,"Sulu-Celebes Sea-Hyporhamphus"
"Sulu-Celebes Sea","Ilisha elongata","Elongate ilisha",36.6507724957856,36.6507724957856,"Sulu-Celebes Sea-Ilisha elongata"
"Sulu-Celebes Sea","Istiompax indica","Black marlin",0,0,"Sulu-Celebes Sea-Istiompax indica"
"Sulu-Celebes Sea","Istiophoridae","Billfishes",NA,NA,"Sulu-Celebes Sea-Istiophoridae"
"Sulu-Celebes Sea","Istiophorus","Sailfishes",0,0,"Sulu-Celebes Sea-Istiophorus"
"Sulu-Celebes Sea","Istiophorus platypterus","Indo-Pacific sailfish",NA,NA,"Sulu-Celebes Sea-Istiophorus platypterus"
"Sulu-Celebes Sea","Isurus","Mako sharks",0,0,"Sulu-Celebes Sea-Isurus"
"Sulu-Celebes Sea","Isurus oxyrinchus","Shortfin mako",0,0,"Sulu-Celebes Sea-Isurus oxyrinchus"
"Sulu-Celebes Sea","Kajikia audax","Striped marlin",0,0,"Sulu-Celebes Sea-Kajikia audax"
"Sulu-Celebes Sea","Katsuwonus pelamis","Skipjack tuna",0,0,"Sulu-Celebes Sea-Katsuwonus pelamis"
"Sulu-Celebes Sea","Labridae","Wrasses, gropers, tuskfishes",72.6183103226871,72.6183103226871,"Sulu-Celebes Sea-Labridae"
"Sulu-Celebes Sea","Lactarius lactarius","False trevally",5.60605503852834,5.60605503852834,"Sulu-Celebes Sea-Lactarius lactarius"
"Sulu-Celebes Sea","Lampris guttatus","Opah",0,0,"Sulu-Celebes Sea-Lampris guttatus"
"Sulu-Celebes Sea","Lates calcarifer","Barramundi",52.9914799903421,52.9914799903421,"Sulu-Celebes Sea-Lates calcarifer"
"Sulu-Celebes Sea","Latidae","Lates perches",NA,NA,"Sulu-Celebes Sea-Latidae"
"Sulu-Celebes Sea","Leiognathidae","Slipmouths, ponyfishes",41.0014908874004,41.0014908874004,"Sulu-Celebes Sea-Leiognathidae"
"Sulu-Celebes Sea","Leiognathus","Ponyfishes",51.9089681701648,51.9089681701648,"Sulu-Celebes Sea-Leiognathus"
"Sulu-Celebes Sea","Lethrinidae","Emperors, scavengers",68.2652175069027,68.2652175069027,"Sulu-Celebes Sea-Lethrinidae"
"Sulu-Celebes Sea","Lethrinus","Emperors",73.4276082397294,73.4276082397294,"Sulu-Celebes Sea-Lethrinus"
"Sulu-Celebes Sea","Lobotes surinamensis","Tripletail",NA,NA,"Sulu-Celebes Sea-Lobotes surinamensis"
"Sulu-Celebes Sea","Loliginidae","Common pencil squids",2.20027914728848,2.20027914728848,"Sulu-Celebes Sea-Loliginidae"
"Sulu-Celebes Sea","Lutjanidae","Snappers",100,100,"Sulu-Celebes Sea-Lutjanidae"
"Sulu-Celebes Sea","Lutjanus","Snappers",58.9069328254892,58.9069328254892,"Sulu-Celebes Sea-Lutjanus"
"Sulu-Celebes Sea","Lutjanus argentimaculatus","Mangrove red snapper",98.9806704110069,98.9806704110069,"Sulu-Celebes Sea-Lutjanus argentimaculatus"
"Sulu-Celebes Sea","Lutjanus johnii","Johns snapper",58.6465611800802,58.6465611800802,"Sulu-Celebes Sea-Lutjanus johnii"
"Sulu-Celebes Sea","Lutjanus malabaricus","Malabar blood snapper",57.7175694721256,57.7175694721256,"Sulu-Celebes Sea-Lutjanus malabaricus"
"Sulu-Celebes Sea","Lutjanus quinquelineatus","Fivelined snapper",97.3282442748082,97.3282442748082,"Sulu-Celebes Sea-Lutjanus quinquelineatus"
"Sulu-Celebes Sea","Macolor","Snappers",0,0,"Sulu-Celebes Sea-Macolor"
"Sulu-Celebes Sea","Makaira","Blue marlins",NA,NA,"Sulu-Celebes Sea-Makaira"
"Sulu-Celebes Sea","Malacostraca","Lobsters, crabs, shrimps, krill",0,0,"Sulu-Celebes Sea-Malacostraca"
"Sulu-Celebes Sea","Marine finfishes not identified","Finfishes",27.7227722772081,27.7227722772081,"Sulu-Celebes Sea-Marine finfishes not identified"
"Sulu-Celebes Sea","Marine fishes not identified","Marine fishes nei",21.2477347323642,21.2477347323642,"Sulu-Celebes Sea-Marine fishes not identified"
"Sulu-Celebes Sea","Marine groundfishes not identified","Groundfishes",34.8806979410546,34.8806979410546,"Sulu-Celebes Sea-Marine groundfishes not identified"
"Sulu-Celebes Sea","Marine pelagic fishes not identified","Pelagic fishes",0,0,"Sulu-Celebes Sea-Marine pelagic fishes not identified"
"Sulu-Celebes Sea","Megalaspis cordyla","Torpedo scad",6.25107253900211,6.25107253900211,"Sulu-Celebes Sea-Megalaspis cordyla"
"Sulu-Celebes Sea","Megalops cyprinoides","Indo-Pacific tarpon",14.4208989917671,14.4208989917671,"Sulu-Celebes Sea-Megalops cyprinoides"
"Sulu-Celebes Sea","Melicertus latisulcatus","Western king prawn",100,100,"Sulu-Celebes Sea-Melicertus latisulcatus"
"Sulu-Celebes Sea","Mene maculata","Moonfish",0,0,"Sulu-Celebes Sea-Mene maculata"
"Sulu-Celebes Sea","Metapenaeus","Indo-Pacific prawns",69.6160989047041,69.6160989047041,"Sulu-Celebes Sea-Metapenaeus"
"Sulu-Celebes Sea","Miscellaneous aquatic invertebrates","Aquatic invertebrates",37.9149795778904,37.9149795778904,"Sulu-Celebes Sea-Miscellaneous aquatic invertebrates"
"Sulu-Celebes Sea","Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei",45.7937651929462,45.7937651929462,"Sulu-Celebes Sea-Miscellaneous marine crustaceans"
"Sulu-Celebes Sea","Modiolus","Horse mussels",100,100,"Sulu-Celebes Sea-Modiolus"
"Sulu-Celebes Sea","Mollusca","Clams, seasnails, squids, octopuses",3.56071152715122,3.56071152715122,"Sulu-Celebes Sea-Mollusca"
"Sulu-Celebes Sea","Mugil","Grey mullets",25.9324420653698,25.9324420653698,"Sulu-Celebes Sea-Mugil"
"Sulu-Celebes Sea","Mugilidae","Mullets, grey mullets",67.6718053033037,67.6718053033037,"Sulu-Celebes Sea-Mugilidae"
